,Prob,Word
0,0.09130316987266324,file
1,0.053373069628826875,sql
2,0.051205635329179086,connect
3,0.050483157229296485,databas
4,0.03215027544477558,cloud
5,0.029711911857671813,drive
6,0.025647972545832204,servic
7,0.023932087058611037,upload
8,0.017158854872211686,creat
9,0.017158854872211686,instanc
10,0.016526686534814414,folder
11,0.015081730335049219,azur
12,0.013004605797886752,excel
13,0.012914296035401427,picker
14,0.012643366747945453,export
15,0.012643366747945453,team
16,0.012372437460489478,local
17,0.011559649598121557,document
18,0.010385622685812336,microsoft
19,0.010114693398356363,idea
20,0.009392215298473765,support
21,0.009030976248532467,spreadsheet
22,0.008489117673620518,password
23,0.007856949336223246,content
24,0.007766639573737921,specif
25,0.007676329811252596,csv
26,0.007405400523796623,download
27,0.007315090761311298,mysql
28,0.006682922423914025,db
29,0.0065926126614287,move
