,Prob,Word
0,0.0534225324801241,column
1,0.04692650765949195,item
2,0.03771572619740159,tabl
3,0.02772929998060888,screen
4,0.027535388791933294,filter
5,0.02646887725421757,galleri
6,0.02210587550901687,sharepoint
7,0.021330230754314523,collect
8,0.02084545278262556,select
9,0.019488074461896453,dropdown
10,0.017355051386465,display
11,0.015803761877060306,row
12,0.015706806282722512,valu
13,0.014058561178980028,search
14,0.012604227263913128,function
15,0.011149893348846229,sourc
16,0.010083381811130502,show
17,0.010083381811130502,result
18,0.009889470622454915,multipl
19,0.00969555943377933,formula
20,0.00969555943377933,im
21,0.00882295908473919,lookup
22,0.008629047896063603,base
23,0.008338181113050224,navig
24,0.00795035873569905,properti
25,0.00795035873569905,work
26,0.00765949195268567,excel
27,0.007465580764010084,field
28,0.007077758386658911,text
29,0.006980802792321117,condit
