,Prob,Word
0,0.1072816142373731,page
1,0.05633538037348038,custom
2,0.03220955006893094,work
3,0.0307056022057902,link
4,0.028825667376864268,load
5,0.026945732547938337,click
6,0.025629778167690187,open
7,0.017107406943225968,view
8,0.015164807620002507,consol
9,0.012783556836696328,inform
10,0.012094247399423486,browser
11,0.01159293144504324,applic
12,0.01109161549066299,refresh
13,0.010903622007770397,problem
14,0.010715628524877804,detail
15,0.01040230605339015,fine
16,0.01040230605339015,back
17,0.009462338638927184,execut
18,0.007895726281488909,log
19,0.007707732798596315,web
20,0.0074570748214061915,point
21,0.00739441032710866,site
22,0.007331745832811129,commun
23,0.007269081338513598,login
24,0.007143752349918536,note
25,0.007018423361323474,mobil
26,0.007018423361323474,emb
27,0.006893094372728412,specif
28,0.006705100889835819,window
29,0.006705100889835819,standard
