,Prob,Word
0,0.06502099503753658,function
1,0.051596895279297623,compon
2,0.03352843873266319,properti
3,0.027548034101030665,imag
4,0.02532128769563558,test
5,0.025257666369767146,control
6,0.02443058913347754,work
7,0.022649192009161472,search
8,0.020613309581371676,error
9,0.018322941850108156,element
10,0.017813971243160708,method
11,0.017813971243160708,class
12,0.01749586461381855,call
13,0.017432243287950122,html
14,0.01609619544471307,javascript
15,0.014760147601476014,insid
16,0.014696526275607583,apex
17,0.01450566229800229,string
18,0.013742206387581116,dynam
19,0.0132968571065021,label
20,0.012915129151291513,read
21,0.012278915892607201,suggest
22,0.011833566611528184,show
23,0.011769945285659753,line
24,0.011451838656317598,requir
25,0.010497518768291131,attribut
26,0.009924926835475252,content
27,0.009734062857869957,js
28,0.009479577554396233,pass
29,0.00922509225092251,lwc
