,Prob,Word
0,0.08548459579567584,page
1,0.0404953313027413,compon
2,0.03125780196734409,work
3,0.022968991860987668,load
4,0.020322564537873872,open
5,0.020072901582863133,test
6,0.017476406850751487,click
7,0.015179507664652718,control
8,0.014380586208618365,element
9,0.01413092325360763,method
10,0.013981125480601188,class
11,0.013681529934588306,html
12,0.012632945523543217,javascript
13,0.012083687022519598,consol
14,0.011534428521495981,apex
15,0.011434563339491687,view
16,0.011334698157487392,tab
17,0.010885304838468068,error
18,0.009786787836420832,browser
19,0.008838068607380036,show
20,0.008238877515354272,attribut
21,0.007989214560343537,map
22,0.007839416787337095,style
23,0.007789484196334948,output
24,0.0076396864233285065,js
25,0.007439956059319918,fix
26,0.007439956059319918,display
27,0.00724022569531133,lwc
28,0.0070904279223048886,content
29,0.007040495331302741,execut
