,Prob,Word
0,0.08814722851091798,page
1,0.05732856203899803,button
2,0.03936317826626744,click
3,0.03016139633389323,widget
4,0.022931424815599212,open
5,0.018914773972102533,user
6,0.016796903527349742,event
7,0.01519024318995107,work
8,0.01519024318995107,link
9,0.014386913021251734,chang
10,0.01431388300591543,add
11,0.013948732929233916,tab
12,0.012999342729861973,load
13,0.012049952530490031,edit
14,0.010954502300445482,creat
15,0.009859052070400935,view
16,0.009201781932374207,set
17,0.009128751917037903,action
18,0.008544511794347476,make
19,0.00796027167165705,show
20,0.007887241656320747,navig
21,0.007595121594975535,detail
22,0.007449061564302929,select
23,0.0066457313956035935,popup
24,0.0066457313956035935,onclick
25,0.00657270138026729,row
26,0.006426641349594683,display
27,0.005842401226904258,item
28,0.005623311180895348,entri
29,0.005404221134886439,back
