,Prob,Word
0,0.10442722320263946,page
1,0.06721399524284509,file
2,0.05754622880380572,compon
3,0.022711578301235325,control
4,0.020946827284585284,drive
5,0.018491521522289573,upload
6,0.017647510166500423,element
7,0.017110412030998234,html
8,0.01665004220056779,attach
9,0.01588275914985038,javascript
10,0.01588275914985038,view
11,0.014655106268702525,tab
12,0.013887823217985115,consol
13,0.013043811862195965,insid
14,0.012736898641909,folder
15,0.012276528811478555,content
16,0.0110488759303307,lwc
17,0.01028159287961329,load
18,0.009974679659326325,js
19,0.00951430982889588,issu
20,0.009284124913680657,picker
21,0.009053939998465434,attribut
22,0.00874702677817847,gener
23,0.00874702677817847,pdf
24,0.008516841862963247,implement
25,0.008286656947748024,work
26,0.008056472032532801,add
27,0.007749558812245838,resourc
28,0.007672830507174096,tag
29,0.007596102202102355,web
