,Prob,Word
0,0.04892262487757101,user
1,0.0327130264446621,email
2,0.025367286973555336,connect
3,0.024583741429970617,creat
4,0.01723800195886386,access
5,0.01723800195886386,send
6,0.015621939275220372,app
7,0.013614103819784526,error
8,0.012830558276199805,applic
9,0.012389813907933398,account
10,0.011900097943192947,cloud
11,0.011704211557296769,databas
12,0.011263467189030362,sql
13,0.011263467189030362,power
14,0.011214495592556318,deploy
15,0.011214495592556318,flow
16,0.010577864838393732,servic
17,0.010039177277179236,work
18,0.00999020568070519,set
19,0.009059745347698335,server
20,0.009059745347698335,im
21,0.00852105778648384,address
22,0.00832517140058766,configur
23,0.008227228207639568,log
24,0.0077375122428991186,mail
25,0.0074436826640548485,develop
26,0.007345739471106758,issu
27,0.007247796278158668,connector
28,0.007149853085210578,login
29,0.007100881488736533,azur
