,Prob,Word
0,0.050031185957408894,list
1,0.03065134099616858,select
2,0.029715762273901807,item
3,0.0227211975407645,data
4,0.021340105141227837,column
5,0.020716385993049986,field
6,0.019647153167602245,tabl
7,0.018533368974427516,dropdown
8,0.017820547090795686,show
9,0.017419584781252783,valu
10,0.017330482045798807,text
11,0.017241379310344827,display
12,0.01643945469125902,filter
13,0.016305800588078054,form
14,0.01590483827853515,sharepoint
15,0.015058362291722355,option
16,0.011494252873563218,screen
17,0.011271496034928273,box
18,0.010915085093112358,row
19,0.010603225519023434,galleri
20,0.010425020048115477,collect
21,0.010024057738572574,set
22,0.009266684487213758,search
23,0.0090884790163058,label
24,0.00904392764857881,user
25,0.008954824913124833,input
26,0.008910273545397843,work
27,0.00797469482313107,base
28,0.007930143455404081,multipl
29,0.007484629778134189,store
