,Prob,Word
0,0.07536764705882353,button
1,0.0625875350140056,page
2,0.05584733893557423,form
3,0.04499299719887955,click
4,0.026785714285714284,save
5,0.025997899159663867,creat
6,0.023634453781512604,open
7,0.0234593837535014,add
8,0.02188375350140056,record
9,0.02144607843137255,edit
10,0.02074579831932773,user
11,0.01873249299719888,link
12,0.016193977591036416,submit
13,0.01601890756302521,tab
14,0.015756302521008403,action
15,0.013130252100840336,work
16,0.010591736694677872,custom
17,0.01015406162464986,view
18,0.009541316526610645,activ
19,0.009453781512605041,chang
20,0.00936624649859944,field
21,0.008053221288515405,popup
22,0.0077906162464985995,checkbox
23,0.007703081232492998,show
24,0.007615546218487395,entri
25,0.007615546218487395,navig
26,0.007528011204481793,list
27,0.007352941176470588,close
28,0.007265406162464986,back
29,0.006915266106442577,mode
