,Prob,Word
0,0.12634964392373077,user
1,0.04847231794164944,access
2,0.024121295658166782,creat
3,0.02297266253158741,login
4,0.019756489777165175,group
5,0.018837583275901678,account
6,0.01826326671261199,applic
7,0.016195727084769126,admin
8,0.01608086377211119,chatter
9,0.015276820583505627,commun
10,0.014587640707558006,permiss
11,0.014243050769584195,log
12,0.013783597518952447,role
13,0.011945784516425454,case
14,0.011830921203767516,set
15,0.01091201470250402,owner
16,0.00976338157592465,directori
17,0.00976338157592465,id
18,0.008385021824029405,secur
19,0.008155295198713532,token
20,0.008155295198713532,post
21,0.007580978635423846,assign
22,0.007580978635423846,report
23,0.007466115322765908,share
24,0.007121525384792098,organ
25,0.00700666207213416,develop
26,0.00700666207213416,profil
27,0.006891798759476223,enabl
28,0.006891798759476223,add
29,0.006547208821502412,app
