,Prob,Word
0,0.06769616026711185,compon
1,0.027545909849749584,error
2,0.02337228714524207,class
3,0.021953255425709514,element
4,0.021452420701168616,html
5,0.01961602671118531,control
6,0.019198664440734557,test
7,0.01736227045075125,work
8,0.01669449081803005,apex
9,0.016193656093489148,method
10,0.014941569282136895,javascript
11,0.013856427378964942,object
12,0.012771285475792989,js
13,0.012103505843071787,lwc
14,0.011435726210350584,map
15,0.01010016694490818,tag
16,0.009599332220367279,web
17,0.009181969949916527,attribut
18,0.008681135225375626,page
19,0.007679465776293823,event
20,0.007679465776293823,resourc
21,0.007595993322203673,function
22,0.006928213689482471,insid
23,0.006844741235392321,file
24,0.0067612687813021705,consol
25,0.00667779632721202,ifram
26,0.00659432387312187,run
27,0.00651085141903172,requir
28,0.00651085141903172,show
29,0.0064273789649415694,fine
