,Prob,Word
0,0.10561536223450683,page
1,0.05920861216176899,button
2,0.04335176025603724,click
3,0.025021821355833578,open
4,0.01862089031131801,link
5,0.017675298225196392,custom
6,0.016584230433517602,tab
7,0.01592958975851033,edit
8,0.015129473377945884,display
9,0.013820192027931336,load
10,0.013456502764038406,view
11,0.012729124236252547,creat
12,0.011856270002909513,action
13,0.009601396566773349,event
14,0.009528658713994763,url
15,0.009237707302880418,work
16,0.008510328775094559,onclick
17,0.008219377363980216,refresh
18,0.00792842595286587,popup
19,0.007855688100087285,chang
20,0.0077829502473087,menu
21,0.007710212394530114,add
22,0.0072010474250800115,templat
23,0.007128309572301426,widget
24,0.00705557171952284,detail
25,0.006910096013965668,browser
26,0.006764620308408496,window
27,0.006400931044515566,back
28,0.006400931044515566,icon
29,0.006109979633401222,screen
