,Prob,Word
0,0.04408502772643253,object
1,0.042606284658040665,record
2,0.03835489833641405,field
3,0.03743068391866913,custom
4,0.027264325323475048,contact
5,0.025138632162661736,updat
6,0.022735674676524955,case
7,0.020979667282809613,account
8,0.020147874306839186,id
9,0.019963031423290204,delet
10,0.0166358595194085,approv
11,0.01654343807763401,task
12,0.015434380776340111,trigger
13,0.013585951940850277,entiti
14,0.010720887245841035,activ
15,0.010073937153419593,insert
16,0.009519408502772643,creat
17,0.00933456561922366,chatter
18,0.009057301293900186,relat
19,0.0088724584103512,owner
20,0.00822550831792976,action
21,0.008040665434380777,process
22,0.007855822550831794,relationship
23,0.007578558225508318,child
24,0.007301293900184843,parent
25,0.007208872458410351,lead
26,0.006839186691312385,base
27,0.006654343807763401,check
28,0.00656192236598891,queri
29,0.006469500924214418,add
