,Prob,Word
0,0.0952751961711837,page
1,0.057265290222049084,button
2,0.04513328510212032,compon
3,0.03595080416272469,click
4,0.030330012799821917,event
5,0.022761422449774613,open
6,0.022093605654182204,control
7,0.01825365907952585,view
8,0.01597195169458512,element
9,0.015916300294952418,action
10,0.015359786298625411,add
11,0.015248483499360008,html
12,0.014079804107073293,javascript
13,0.012688519116255775,tab
14,0.01174244532249986,consol
15,0.010573765930213145,show
16,0.010462463130947744,work
17,0.009961600534253436,content
18,0.009627692136457231,link
19,0.009349435138293729,refresh
20,0.008904223941232123,map
21,0.008681618342701319,insid
22,0.008625966943068619,calendar
23,0.008514664143803218,js
24,0.008236407145639713,chang
25,0.00806945294674161,lwc
26,0.007958150147476209,attribut
27,0.0076798931493127056,display
28,0.007401636151149201,tag
29,0.006845122154822194,reason
